"","sample.type","sample.day","sample.mo","sample.yr","sample.date","organic.matter.fraction","trap.no","stream","days.deployed","total.field.wt","field.sub.wet.wt.g","field.sub.prop","pan.wt.g","om.total.dry.wt.g","om.sub.dry.pan.wt.g","om.sub.ash.pan.wt.g","sub.prop.total","sub.prop.afdm","total.afdm.g","areal.AFDM.input.g.m2","areal.AFDM.input.g.m2.d"
"3323","DINP",24,4,2020,2020-04-24,"WOOD",7,"TOWR",35,NA,NA,NA,3.5576,0.1189,3.6765,3.5614,1,0.968040370058873,0.1151,0.963510003938312,0.0275288572553803
"3324","DINP",24,4,2020,2020-04-24,"MISC",7,"TOWR",35,NA,NA,NA,3.5318,2.6279,6.1597,3.6029,1,0.972944175957989,2.5568,21.4031483759294,0.611518525026555
"3325","DINP",24,4,2020,2020-04-24,"LEAF",7,"TOWR",35,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3326","DINP",24,4,2020,2020-04-24,"WOOD",8,"TOWR",35,NA,NA,NA,3.5323,1.2973,4.8296,3.6448,1,0.913281430663686,1.1848,9.91804216043538,0.283372633155296
"3327","DINP",24,4,2020,2020-04-24,"MISC",8,"TOWR",35,NA,NA,NA,3.6358,2.089,5.7248,4.8998,1,0.394925801819052,0.825,6.90613165290276,0.197318047225793
"3328","DINP",24,4,2020,2020-04-24,"LEAF",8,"TOWR",35,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3329","DINP",24,4,2020,2020-04-24,"WOOD",9,"TOWR",35,NA,NA,NA,3.5105,0.2396,3.7501,3.5503,1,0.833889816360601,0.1998,1.67253952030299,0.0477868434372284
"3330","DINP",24,4,2020,2020-04-24,"MISC",9,"TOWR",35,NA,NA,NA,3.5423,1.0806,4.6229,3.8803,1,0.68721080880992,0.7426,6.2163555944795,0.177610159842271
"3331","DINP",24,4,2020,2020-04-24,"LEAF",9,"TOWR",35,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3332","DINP",24,4,2020,2020-04-24,"WOOD",10,"TOWR",35,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3333","DINP",24,4,2020,2020-04-24,"MISC",10,"TOWR",35,NA,NA,NA,3.6112,6.1503,9.7615,3.9789,1,0.940214298489505,5.7826,48.4065416922127,1.38304404834893
"3334","DINP",24,4,2020,2020-04-24,"LEAF",10,"TOWR",35,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3335","DINP",24,4,2020,2020-04-24,"WOOD",1,"WS55",35,NA,NA,NA,3.6438,1.8541,5.4979,3.7064,1,0.966236988296209,1.7915,14.9967695226367,0.428479129218192
"3336","DINP",24,4,2020,2020-04-24,"MISC",1,"WS55",35,NA,NA,NA,3.5664,1.2414,4.8078,3.6117,1,0.963508941517641,1.1961,10.0126352364085,0.286075292468813
"3337","DINP",24,4,2020,2020-04-24,"LEAF",1,"WS55",35,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3338","DINP",24,4,2020,2020-04-24,"WOOD",2,"WS55",35,NA,NA,NA,3.6494,1.0384,4.6878,3.7176,1,0.934322033898305,0.9702,8.12161082381364,0.232046023537533
"3339","DINP",24,4,2020,2020-04-24,"MISC",2,"WS55",35,NA,NA,NA,3.5399,1.7452,5.2851,3.5999,1,0.965619986247994,1.6852,14.106924922996,0.403054997799887
"3340","DINP",24,4,2020,2020-04-24,"LEAF",2,"WS55",35,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3341","DINP",24,4,2020,2020-04-24,"WOOD",3,"WS55",35,NA,NA,NA,3.6272,0.5539,4.1811,3.6476,0.999999999999999,0.963170247337064,0.5335,4.46596513554378,0.127599003872679
"3342","DINP",24,4,2020,2020-04-24,"MISC",3,"WS55",35,NA,NA,NA,3.5402,2.5233,6.0635,3.6185,1,0.968969206990845,2.445,20.4672628986027,0.584778939960077
"3343","DINP",24,4,2020,2020-04-24,"LEAF",3,"WS55",35,NA,NA,NA,3.5193,0.3983,3.9176,3.5417,1,0.943760984182776,0.3759,3.1466847131226,0.0899052775177886
"3344","DINP",24,4,2020,2020-04-24,"WOOD",4,"WS55",35,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3345","DINP",24,4,2020,2020-04-24,"MISC",4,"WS55",35,NA,NA,NA,3.6798,0.5751,4.2549,3.751,1,0.876195444270562,0.5039,4.2181815029063,0.120519471511609
"3346","DINP",24,4,2020,2020-04-24,"LEAF",4,"WS55",35,NA,NA,NA,3.6091,0.0921,3.7012,3.6113,0.999999999999998,0.97611292073833,0.0899000000000002,0.752559073449648,0.0215016878128471
"3347","DINP",24,4,2020,2020-04-24,"WOOD",5,"WS55",35,NA,NA,NA,3.5289,0.4896,4.0185,3.5368,1,0.983864379084968,0.4817,4.03234377842819,0.115209822240805
"3348","DINP",24,4,2020,2020-04-24,"MISC",5,"WS55",35,NA,NA,NA,3.5775,1.4852,5.0627,3.6478,1,0.952666307568004,1.4149,11.844225061445,0.338406430326999
"3349","DINP",24,4,2020,2020-04-24,"LEAF",5,"WS55",35,NA,NA,NA,3.5206,0.0724,3.593,3.5251,1,0.937845303867401,0.0678999999999998,0.568395562705571,0.0162398732201592
"3350","DINP",24,4,2020,2020-04-24,"WOOD",6,"WS55",35,NA,NA,NA,3.5572,1.0748,4.632,3.6186,1,0.942873092668403,1.0134,8.48324099036564,0.242378314010447
"3351","DINP",24,4,2020,2020-04-24,"MISC",6,"WS55",35,NA,NA,NA,3.5417,1.5295,5.0712,3.6076,1,0.956914024190912,1.4636,12.251896105683,0.350054174448086
"3352","DINP",24,4,2020,2020-04-24,"LEAF",6,"WS55",35,NA,NA,NA,3.6639,0.5664,4.2303,3.6792,1,0.972987288135593,0.5511,4.61329594413904,0.13180845554683
"3353","DINP",24,4,2020,2020-04-24,"WOOD",7,"WS55",35,NA,NA,NA,3.5281,0.257,3.7851,3.5359,1,0.969649805447471,0.2492,2.08607031261014,0.0596020089317183
"3354","DINP",24,4,2020,2020-04-24,"MISC",7,"WS55",35,NA,NA,NA,3.6322,1.1926,4.8248,3.7032,1,0.940466208284421,1.1216,9.38899062047968,0.268256874870848
"3355","DINP",24,4,2020,2020-04-24,"LEAF",7,"WS55",35,NA,NA,NA,3.5396,0.6438,4.1834,3.565,0.999999999999999,0.960546753650202,0.6184,5.1766688656425,0.147904824732643
"3356","DINP",24,4,2020,2020-04-24,"WOOD",8,"WS55",35,NA,NA,NA,3.632,1.0875,4.7195,3.6854,1,0.950896551724138,1.0341,8.65652211183847,0.247329203195385
"3357","DINP",24,4,2020,2020-04-24,"MISC",8,"WS55",35,NA,NA,NA,3.5362,1.3384,4.8746,3.6151,1,0.941049013747759,1.2595,10.5433609900982,0.301238885431377
"3358","DINP",24,4,2020,2020-04-24,"LEAF",8,"WS55",35,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3359","DINP",24,4,2020,2020-04-24,"WOOD",9,"WS55",35,NA,NA,NA,3.5554,7.0156,10.571,3.8153,1,0.962953988254747,6.7557,56.5524286151699,1.61578367471914
"3360","DINP",24,4,2020,2020-04-24,"MISC",9,"WS55",35,NA,NA,NA,3.6352,1.0063,4.6415,3.6797,1,0.95577859485243,0.9618,8.05129384698409,0.230036967056688
"3361","DINP",24,4,2020,2020-04-24,"LEAF",9,"WS55",35,NA,NA,NA,3.6202,0.3426,3.9628,3.639,1,0.945125510799767,0.3238,2.71055203540596,0.0774443438687416
"3362","DINP",24,4,2020,2020-04-24,"WOOD",10,"WS55",35,NA,NA,NA,3.6201,3.0406,6.6607,3.7531,1,0.956258633164507,2.9076,24.3397192654304,0.695420550440868
"3363","DINP",24,4,2020,2020-04-24,"MISC",10,"WS55",35,NA,NA,NA,3.5352,0.9591,4.4943,3.5757,1,0.957772912105099,0.9186,7.68966368043209,0.219704676583774
"3364","DINP",24,4,2020,2020-04-24,"LEAF",10,"WS55",35,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3365","DINP",26,5,2020,2020-05-26,"WOOD",1,"TOWR",32,NA,NA,NA,3.6317,0.0938,3.7255,3.6333,0.999999999999999,0.982942430703622,0.0921999999999997,0.771812531391069,0.0241191416059709
"3366","DINP",26,5,2020,2020-05-26,"MISC",1,"TOWR",32,NA,NA,NA,3.5417,2.2621,5.8038,3.6372,1,0.957782591397374,2.1666,18.1367573808232,0.566773668150724
"3367","DINP",26,5,2020,2020-05-26,"LEAF",1,"TOWR",32,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3368","DINP",26,5,2020,2020-05-26,"WOOD",2,"TOWR",32,NA,NA,NA,3.6323,0.2396,3.8719,3.6412,1,0.962854757929883,0.2307,1.93120554221171,0.0603501731941161
"3369","DINP",26,5,2020,2020-05-26,"MISC",2,"TOWR",32,NA,NA,NA,3.5553,2.4427,5.998,3.6975,1,0.941785728906538,2.3005,19.257643475761,0.60180135861753
"3370","DINP",26,5,2020,2020-05-26,"LEAF",2,"TOWR",32,NA,NA,NA,3.6643,0.3447,4.009,3.6839,1,0.943138961415724,0.3251,2.7214344246772,0.0850448257711623
"3371","DINP",26,5,2020,2020-05-26,"WOOD",3,"TOWR",32,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3372","DINP",26,5,2020,2020-05-26,"MISC",3,"TOWR",32,NA,NA,NA,3.619,1.5496,5.1686,3.695,1,0.950955085183273,1.4736,12.3356067923849,0.385487712262027
"3373","DINP",26,5,2020,2020-05-26,"LEAF",3,"TOWR",32,NA,NA,NA,3.5359,0.1232,3.6591,3.5431,1,0.941558441558441,0.116,0.971043965741478,0.0303451239294212
"3374","DINP",26,5,2020,2020-05-26,"WOOD",4,"TOWR",32,NA,NA,NA,3.6197,0.6096,4.2293,3.6398,1,0.967027559055118,0.5895,4.93474498107415,0.154210780658567
"3375","DINP",26,5,2020,2020-05-26,"MISC",4,"TOWR",32,NA,NA,NA,3.6342,1.3388,4.973,3.705,1,0.947116821033761,1.268,10.6145150737948,0.331703596056087
"3376","DINP",26,5,2020,2020-05-26,"LEAF",4,"TOWR",32,NA,NA,NA,3.535,0.0683,3.6033,3.5391,0.999999999999997,0.939970717423136,0.0642000000000002,0.537422608625889,0.016794456519559
"3377","DINP",26,5,2020,2020-05-26,"WOOD",5,"TOWR",32,NA,NA,NA,3.5275,0.3412,3.8687,3.5421,1,0.957209847596717,0.3266,2.73399102768247,0.0854372196150772
"3378","DINP",26,5,2020,2020-05-26,"MISC",5,"TOWR",32,NA,NA,NA,3.6433,1.1876,4.8309,3.7647,1,0.897777029302796,1.0662,8.92523341615142,0.278913544254732
"3379","DINP",26,5,2020,2020-05-26,"LEAF",5,"TOWR",32,NA,NA,NA,3.5398,0.1486,3.6884,3.5487,1,0.940107671601614,0.1397,1.16943829322487,0.0365449466632771
"3380","DINP",26,5,2020,2020-05-26,"WOOD",6,"TOWR",32,NA,NA,NA,3.6106,1.1922,4.8028,3.6398,1,0.975507465190404,1.163,9.73555286342533,0.304236026982042
"3381","DINP",26,5,2020,2020-05-26,"MISC",6,"TOWR",32,NA,NA,NA,3.5403,2.2349,5.7752,3.6545,1,0.948901516846391,2.1207,17.7525253288617,0.554766416526927
"3382","DINP",26,5,2020,2020-05-26,"LEAF",6,"TOWR",32,NA,NA,NA,3.5418,1.1565,4.6983,3.596,1,0.953134457414613,1.1023,9.2274289951451,0.288357156098284
"3383","DINP",26,5,2020,2020-05-26,"WOOD",7,"TOWR",32,NA,NA,NA,3.6357,0.0866,3.7223,3.6409,1,0.939953810623558,0.0814000000000001,0.681404989753073,0.0212939059297835
"3384","DINP",26,5,2020,2020-05-26,"MISC",7,"TOWR",32,NA,NA,NA,3.5773,0.9983,4.5756,3.6178,1,0.959431032755685,0.9578,8.01780957230335,0.25055654913448
"3385","DINP",26,5,2020,2020-05-26,"LEAF",7,"TOWR",32,NA,NA,NA,3.5332,0.6092,4.1424,3.5633,1,0.95059093893631,0.5791,4.84768586690423,0.151490183340757
"3386","DINP",26,5,2020,2020-05-26,"WOOD",8,"TOWR",32,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3387","DINP",26,5,2020,2020-05-26,"MISC",8,"TOWR",32,NA,NA,NA,3.5565,1.4396,4.9961,3.6867,1,0.90955821061406,1.3094,10.9610773167404,0.342533666148139
"3388","DINP",26,5,2020,2020-05-26,"LEAF",8,"TOWR",32,NA,NA,NA,3.5285,0.6736,4.2021,3.5621,0.999999999999999,0.950118764845606,0.64,5.3574839489185,0.167421373403703
"3389","DINP",26,5,2020,2020-05-26,"WOOD",9,"TOWR",32,NA,NA,NA,3.6796,0.7691,4.4487,3.7137,0.999999999999999,0.955662462618646,0.735,6.15273547258609,0.192272983518315
"3390","DINP",26,5,2020,2020-05-26,"MISC",9,"TOWR",32,NA,NA,NA,3.5207,1.7213,5.242,3.6607,1,0.91866612444083,1.5813,13.2371708881638,0.413661590255119
"3391","DINP",26,5,2020,2020-05-26,"LEAF",9,"TOWR",32,NA,NA,NA,3.6092,0.6208,4.23,3.6278,1,0.970038659793814,0.6022,5.0410575531855,0.157533048537047
"3392","DINP",26,5,2020,2020-05-26,"WOOD",10,"TOWR",32,NA,NA,NA,3.5357,1.1321,4.6678,3.5779,1,0.962724140976945,1.0899,9.1236277436348,0.285113366988588
"3393","DINP",26,5,2020,2020-05-26,"MISC",10,"TOWR",32,NA,NA,NA,3.6361,1.7106,5.3467,3.7103,1,0.956623406991699,1.6364,13.698416771891,0.428075524121593
"3394","DINP",26,5,2020,2020-05-26,"LEAF",10,"TOWR",32,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3395","DINP",26,5,2020,2020-05-26,"WOOD",1,"WS55",32,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3396","DINP",26,5,2020,2020-05-26,"MISC",1,"WS55",32,NA,NA,NA,3.6251,1.5985,5.2236,3.6799,1,0.965717860494213,1.5437,12.9224187061648,0.403825584567651
"3397","DINP",26,5,2020,2020-05-26,"LEAF",1,"WS55",32,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3398","DINP",26,5,2020,2020-05-26,"WOOD",2,"WS55",32,NA,NA,NA,3.6674,0.3201,3.9875,3.6792,0.999999999999999,0.963136519837552,0.3083,2.58080047101809,0.0806500147193152
"3399","DINP",26,5,2020,2020-05-26,"MISC",2,"WS55",32,NA,NA,NA,3.6606,0.836,4.4966,3.7555,1,0.886483253588517,0.7411,6.20379899147422,0.193868718483569
"3400","DINP",26,5,2020,2020-05-26,"LEAF",2,"WS55",32,NA,NA,NA,3.6105,0.3823,3.9928,3.6258,1,0.959979074025635,0.367,3.07218220195795,0.0960056938111861
"3401","DINP",26,5,2020,2020-05-26,"WOOD",3,"WS55",32,NA,NA,NA,3.5194,0.5024,4.0218,3.5386,1,0.961783439490446,0.4832,4.04490038143347,0.126403136919796
"3402","DINP",26,5,2020,2020-05-26,"MISC",3,"WS55",32,NA,NA,NA,3.6277,1.2018,4.8295,3.6747,1,0.960891995340323,1.1548,9.66691010032982,0.302090940635307
"3403","DINP",26,5,2020,2020-05-26,"LEAF",3,"WS55",32,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3404","DINP",26,5,2020,2020-05-26,"WOOD",4,"WS55",32,NA,NA,NA,3.5409,0.0793,3.6202,3.5452,0.999999999999999,0.945775535939473,0.0750000000000002,0.627830150263889,0.0196196921957465
"3405","DINP",26,5,2020,2020-05-26,"MISC",4,"WS55",32,NA,NA,NA,3.6496,1.2537,4.9033,3.7097,1,0.952061896785515,1.1936,9.991707564733,0.312240861397906
"3406","DINP",26,5,2020,2020-05-26,"LEAF",4,"WS55",32,NA,NA,NA,3.5404,0.106,3.6464,3.5478,0.999999999999999,0.930188679245282,0.0985999999999999,0.825387370880256,0.025793355340008
"3407","DINP",26,5,2020,2020-05-26,"WOOD",5,"WS55",32,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3408","DINP",26,5,2020,2020-05-26,"MISC",5,"WS55",32,NA,NA,NA,3.5661,0.8199,4.386,3.6246,1,0.928649835345774,0.7614,6.37373168547898,0.199179115171218
"3409","DINP",26,5,2020,2020-05-26,"LEAF",5,"WS55",32,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3410","DINP",26,5,2020,2020-05-26,"WOOD",6,"WS55",32,NA,NA,NA,3.5293,0.4311,3.9604,3.5471,1,0.958710276038043,0.4133,3.45976268138753,0.10811758379336
"3411","DINP",26,5,2020,2020-05-26,"MISC",6,"WS55",32,NA,NA,NA,3.6538,1.0167,4.6705,3.7097,1,0.945018196124717,0.9608,8.0429227783139,0.251341336822309
"3412","DINP",26,5,2020,2020-05-26,"LEAF",6,"WS55",32,NA,NA,NA,3.5217,0.1998,3.7215,3.5298,0.999999999999999,0.959459459459461,0.1917,1.6047338640745,0.050147933252328
"3413","DINP",26,5,2020,2020-05-26,"WOOD",7,"WS55",32,NA,NA,NA,3.6224,0.5385,4.1609,3.6471,1,0.954131847725162,0.5138,4.30105508274113,0.13440797133566
"3414","DINP",26,5,2020,2020-05-26,"MISC",7,"WS55",32,NA,NA,NA,3.5463,1.2158,4.7621,3.6191,1,0.940121730547787,1.143,9.56813149002164,0.299004109063176
"3415","DINP",26,5,2020,2020-05-26,"LEAF",7,"WS55",32,NA,NA,NA,3.6261,0.8579,4.484,3.6734,1,0.944865368924117,0.8106,6.78558826405209,0.212049633251628
"3416","DINP",26,5,2020,2020-05-26,"WOOD",8,"WS55",32,NA,NA,NA,3.5136,0.0947,3.6083,3.5226,1,0.904963041182679,0.0856999999999997,0.717400585034865,0.0224187682823395
"3417","DINP",26,5,2020,2020-05-26,"MISC",8,"WS55",32,NA,NA,NA,3.5472,0.1983,3.7455,3.611,0.999999999999998,0.678265254664649,0.1345,1.1259087361399,0.0351846480043719
"3418","DINP",26,5,2020,2020-05-26,"LEAF",8,"WS55",32,NA,NA,NA,3.5533,0.0868,3.6401,3.5652,0.999999999999997,0.862903225806454,0.0749000000000002,0.62699304339687,0.0195935326061522
"3419","DINP",26,5,2020,2020-05-26,"WOOD",9,"WS55",32,NA,NA,NA,3.6525,0.3112,3.9637,3.662,1,0.969473007712082,0.3017,2.52555141779486,0.0789234818060894
"3420","DINP",26,5,2020,2020-05-26,"MISC",9,"WS55",32,NA,NA,NA,3.5514,0.814,4.3654,3.5811,1,0.963513513513513,0.7843,6.56542915802622,0.205169661188319
"3421","DINP",26,5,2020,2020-05-26,"LEAF",9,"WS55",32,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3422","DINP",26,5,2020,2020-05-26,"WOOD",10,"WS55",32,NA,NA,NA,3.5377,0.3393,3.877,3.5661,0.999999999999999,0.916298261125847,0.3109,2.60256524956057,0.0813301640487677
"3423","DINP",26,5,2020,2020-05-26,"MISC",10,"WS55",32,NA,NA,NA,3.5527,0.8514,4.4041,3.5873,0.999999999999999,0.959361052384308,0.8168,6.83748888980724,0.213671527806476
"3424","DINP",26,5,2020,2020-05-26,"LEAF",10,"WS55",32,NA,NA,NA,3.5416,0.4429,3.9845,3.5598,1,0.958907202528787,0.4247,3.55519286422764,0.111099777007114
"3425","DINP",23,6,2020,2020-06-23,"WOOD",1,"TOWR",28,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3426","DINP",23,6,2020,2020-06-23,"MISC",1,"TOWR",28,NA,NA,NA,3.6166,1.2343,4.8509,3.6968,1,0.93502390018634,1.1541,9.66105035226069,0.345037512580739
"3427","DINP",23,6,2020,2020-06-23,"LEAF",1,"TOWR",28,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3428","DINP",23,6,2020,2020-06-23,"WOOD",2,"TOWR",28,NA,NA,NA,3.545,0.6465,4.1915,3.5856,0.999999999999999,0.937200309358082,0.6059,5.07203050726519,0.181143946688042
"3429","DINP",23,6,2020,2020-06-23,"MISC",2,"TOWR",28,NA,NA,NA,3.6442,1.1355,4.7797,3.7209,1,0.932452664024659,1.0588,8.86328750799205,0.316545982428287
"3430","DINP",23,6,2020,2020-06-23,"LEAF",2,"TOWR",28,NA,NA,NA,3.5035,0.8101,4.3136,3.5492,1,0.943587211455376,0.7644,6.39884489148954,0.228530174696055
"3431","DINP",23,6,2020,2020-06-23,"WOOD",3,"TOWR",28,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3432","DINP",23,6,2020,2020-06-23,"MISC",3,"TOWR",28,NA,NA,NA,3.6589,0.2253,3.8842,3.6696,0.999999999999999,0.952507767421216,0.2146,1.79643133662174,0.0641582620222048
"3433","DINP",23,6,2020,2020-06-23,"LEAF",3,"TOWR",28,NA,NA,NA,3.5311,0.8772,4.4083,3.5799,1,0.94436844505244,0.8284,6.93459328638138,0.247664045942192
"3434","DINP",23,6,2020,2020-06-23,"WOOD",4,"TOWR",28,NA,NA,NA,3.555,1.4948,5.0498,3.597,1,0.971902595664972,1.4528,12.161488564045,0.434338877287321
"3435","DINP",23,6,2020,2020-06-23,"MISC",4,"TOWR",28,NA,NA,NA,3.6483,0.4228,4.0711,3.6665,1,0.956953642384106,0.4046,3.38693438395691,0.120961942284175
"3436","DINP",23,6,2020,2020-06-23,"LEAF",4,"TOWR",28,NA,NA,NA,3.543,0.3996,3.9426,3.5608,1,0.955455455455456,0.3818,3.1960740182767,0.114145500652739
"3437","DINP",23,6,2020,2020-06-23,"WOOD",5,"TOWR",28,NA,NA,NA,3.5311,0.8226,4.3537,3.5389,1,0.990517870167761,0.8148,6.82074675246687,0.243598098302388
"3438","DINP",23,6,2020,2020-06-23,"MISC",5,"TOWR",28,NA,NA,NA,3.5345,0.4711,4.0056,3.5535,1,0.959668860114625,0.4521,3.78456014579071,0.135162862349668
"3439","DINP",23,6,2020,2020-06-23,"LEAF",5,"TOWR",28,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3440","DINP",23,6,2020,2020-06-23,"WOOD",6,"TOWR",28,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3441","DINP",23,6,2020,2020-06-23,"MISC",6,"TOWR",28,NA,NA,NA,3.53,1.2602,4.7902,3.5742,1,0.964926202190128,1.216,10.1792195029452,0.363543553676613
"3442","DINP",23,6,2020,2020-06-23,"LEAF",6,"TOWR",28,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3443","DINP",23,6,2020,2020-06-23,"WOOD",7,"TOWR",28,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3444","DINP",23,6,2020,2020-06-23,"MISC",7,"TOWR",28,NA,NA,NA,3.5487,0.3014,3.8501,3.5612,0.999999999999999,0.95852687458527,0.2889,2.41840173881649,0.0863714906720177
"3445","DINP",23,6,2020,2020-06-23,"LEAF",7,"TOWR",28,NA,NA,NA,3.6137,2.0261,5.6398,3.7116,1,0.951680568580031,1.9282,16.141094609851,0.576467664637537
"3446","DINP",23,6,2020,2020-06-23,"WOOD",8,"TOWR",28,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3447","DINP",23,6,2020,2020-06-23,"MISC",8,"TOWR",28,NA,NA,NA,3.5291,0.4616,3.9907,3.5573,1,0.938908145580589,0.4334,3.62802116165825,0.129572184344937
"3448","DINP",23,6,2020,2020-06-23,"LEAF",8,"TOWR",28,NA,NA,NA,3.5147,0.4563,3.971,3.5341,1,0.957484111330265,0.4369,3.65731990200389,0.130618567928711
"3449","DINP",23,6,2020,2020-06-23,"WOOD",9,"TOWR",28,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3450","DINP",23,6,2020,2020-06-23,"MISC",9,"TOWR",28,NA,NA,NA,3.5596,0.9929,4.5525,3.59,1,0.969382616577702,0.9625,8.05715359505322,0.287755485537615
"3451","DINP",23,6,2020,2020-06-23,"LEAF",9,"TOWR",28,NA,NA,NA,3.5398,0.0458,3.5856,3.5417,0.999999999999997,0.958515283842794,0.0439,0.367489914621128,0.0131246398078974
"3452","DINP",23,6,2020,2020-06-23,"WOOD",10,"TOWR",28,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3453","DINP",23,6,2020,2020-06-23,"MISC",10,"TOWR",28,NA,NA,NA,3.6352,0.3944,4.0296,3.6562,1,0.946754563894524,0.3734,3.12575704144714,0.111634180051684
"3454","DINP",23,6,2020,2020-06-23,"LEAF",10,"TOWR",28,NA,NA,NA,3.535,1.0605,4.5955,3.5879,1,0.95011786892975,1.0076,8.43468879207857,0.301238885431377
"3455","DINP",23,6,2020,2020-06-23,"WOOD",1,"WS55",28,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3456","DINP",23,6,2020,2020-06-23,"MISC",1,"WS55",28,NA,NA,NA,3.6336,0.0627,3.6963,3.6365,1,0.953748006379587,0.0598000000000001,0.500589906477073,0.0178782109456098
"3457","DINP",23,6,2020,2020-06-23,"LEAF",1,"WS55",28,NA,NA,NA,3.6208,0.3479,3.9687,3.633,1,0.964932451853981,0.3357,2.81016775258116,0.100363134020756
"3458","DINP",23,6,2020,2020-06-23,"WOOD",2,"WS55",28,NA,NA,NA,3.5132,0.6896,4.2028,3.5398,1,0.961426914153132,0.663,5.55001852833276,0.198214947440456
"3459","DINP",23,6,2020,2020-06-23,"MISC",2,"WS55",28,NA,NA,NA,3.6721,0.4417,4.1138,3.6934,1,0.951777224360425,0.4204,3.51919726894584,0.125685616748066
"3460","DINP",23,6,2020,2020-06-23,"LEAF",2,"WS55",28,NA,NA,NA,3.5343,0.0744,3.6087,3.5367,0.999999999999997,0.967741935483868,0.0719999999999998,0.60271694425333,0.0215256051519046
"3461","DINP",23,6,2020,2020-06-23,"WOOD",3,"WS55",28,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3462","DINP",23,6,2020,2020-06-23,"MISC",3,"WS55",28,NA,NA,NA,3.6258,0.6649,4.2907,3.6518,1,0.960896375394796,0.6389,5.3482757733813,0.191009849049332
"3463","DINP",23,6,2020,2020-06-23,"LEAF",3,"WS55",28,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3464","DINP",23,6,2020,2020-06-23,"WOOD",4,"WS55",28,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3465","DINP",23,6,2020,2020-06-23,"MISC",4,"WS55",28,NA,NA,NA,3.6316,0.3324,3.964,3.6449,0.999999999999999,0.959987966305657,0.3191,2.67120801265609,0.0954002861662888
"3466","DINP",23,6,2020,2020-06-23,"LEAF",4,"WS55",28,NA,NA,NA,3.5139,0.1189,3.6328,3.5189,1,0.957947855340623,0.1139,0.95346472153409,0.0340523114833604
"3467","DINP",23,6,2020,2020-06-23,"WOOD",5,"WS55",28,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3468","DINP",23,6,2020,2020-06-23,"MISC",5,"WS55",28,NA,NA,NA,3.5411,0.5003,4.0414,3.5599,1,0.962422546472117,0.4815,4.03066956469416,0.143952484453363
"3469","DINP",23,6,2020,2020-06-23,"LEAF",5,"WS55",28,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3470","DINP",23,6,2020,2020-06-23,"WOOD",6,"WS55",28,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3471","DINP",23,6,2020,2020-06-23,"MISC",6,"WS55",28,NA,NA,NA,3.5566,0.2743,3.8309,0.5721,1,11.8804228946409,3.2588,27.2796385823994,0.974272806514263
"3472","DINP",23,6,2020,2020-06-23,"LEAF",6,"WS55",28,NA,NA,NA,3.521,0.2913,3.8123,3.5308,1,0.966357706831444,0.2815,2.35645583065712,0.0841591368091829
"3473","DINP",23,6,2020,2020-06-23,"WOOD",7,"WS55",28,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3474","DINP",23,6,2020,2020-06-23,"MISC",7,"WS55",28,NA,NA,NA,3.5362,0.3244,3.8606,3.5484,0.999999999999999,0.962392108508015,0.3122,2.61344763883181,0.0933374156725645
